codigo_ponto;topo_m;base_m;captacao;condicao;penetracao;data;nivel_da_agua_m;vazao_m3_h;aquifero_no_ponto__aquifero;data__nivel_da_agua_m;data__vazao_m3_h;url_detalhe;html_local;imagem_origem_url;imagem_local;updated_at_utc;topo_m_0_base_m_100_captacao_condicao_penetracao;aquifero;condicao__penetracao;topo_m_0_base_m_72_captacao_condicao_penetracao;topo_m_0_base_m_70_captacao_condicao_penetracao;topo_m_0_base_m_78_captacao_condicao_penetracao;topo_m_0_base_m_62_5_captacao_condicao_penetracao;topo_m_0_base_m_60_captacao_condicao_penetracao;topo_m_0_base_m_80_captacao_condicao_penetracao;topo_m_0_base_m_90_captacao_condicao_penetracao;topo_m_0_base_m_120_captacao_condicao_penetracao;topo_m_0_base_m_66_captacao_condicao_penetracao;topo_m_0_base_m_61_captacao_condicao_penetracao;topo_m_0_base_m_80_captacao_condicao_livre_penetracao;captacao__condicao;topo_m_0_base_m_114_captacao_condicao_penetracao;topo_m_0_base_m_96_captacao_condicao_penetracao;topo_m_0_base_m_150_captacao_condicao_penetracao;topo_m_0_base_m_126_captacao_condicao_penetracao;topo_m_0_base_m_138_captacao_condicao_penetracao;topo_m_0_base_m_105_captacao_condicao_penetracao;topo_m_0_base_m_54_captacao_condicao_penetracao;topo_m_10_base_m_70_captacao_condicao_penetracao;topo_m_0_base_m_110_captacao_condicao_penetracao;topo_m_0_base_m_48_captacao_condicao_penetracao;topo_m_0_base_m_115_captacao_condicao_penetracao;topo_m_0_base_m_67_captacao_condicao_penetracao;topo_m_0_base_m_108_captacao_condicao_penetracao;topo_m_0_base_m_68_captacao_condicao_penetracao;topo_m_0_base_m_102_captacao_condicao_penetracao;topo_m_0_base_m_84_captacao_condicao_penetracao;topo_m_0_base_m_130_captacao_condicao_penetracao;topo_m_30_base_m_90_captacao_condicao_penetracao;topo_m_0_base_m_86_captacao_condicao_penetracao;topo_m_0_base_m_156_captacao_condicao_penetracao;topo_m_0_base_m_107_captacao_condicao_penetracao;topo_m_0_base_m_140_captacao_condicao_penetracao;topo_m_0_base_m_57_captacao_condicao_penetracao;topo_m_10_base_m_72_captacao_condicao_penetracao;topo_m_53_3_base_m_132_captacao_condicao_penetracao
2900006668;2;70;Ãnica;Livre;Parcial;;0;0;Fissural | Topo (m): 2 Base (m): 70 Captação: Ãnica Condição: Livre Penetração: Parcial | Topo (m): | 2 | Base (m): | 70 | Captação: | Ãnica | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006668;data/raw/html_pocos/2900006668.html;;;2026-04-10T17:29:25.664183+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006669;2;50;Ãnica;Livre;Parcial;;0;0;Fissural | Topo (m): 2 Base (m): 50 Captação: Ãnica Condição: Livre Penetração: Parcial | Topo (m): | 2 | Base (m): | 50 | Captação: | Ãnica | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006669;data/raw/html_pocos/2900006669.html;;;2026-04-10T17:29:26.072446+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006670;1;60;SimultÃ¢nea;Confinado;Parcial;;0;0;Fissural | Topo (m): 1 Base (m): 60 Captação: SimultÃ¢nea Condição: Confinado Penetração: Parcial | Topo (m): | 1 | Base (m): | 60 | Captação: | SimultÃ¢nea | Condição: | Confinado | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006670;data/raw/html_pocos/2900006670.html;;;2026-04-10T17:29:26.474778+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006671;0;80;;;;;0;0;Fissural | Topo (m): 0 Base (m): 80 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 80 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006671;data/raw/html_pocos/2900006671.html;;;2026-04-10T17:29:26.870905+00:00;;;;;;;;;Topo (m):;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006672;1;70;Ãnica;Livre;Parcial;;0;0;Fissural | Topo (m): 1 Base (m): 70 Captação: Ãnica Condição: Livre Penetração: Parcial | Topo (m): | 1 | Base (m): | 70 | Captação: | Ãnica | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006672;data/raw/html_pocos/2900006672.html;;;2026-04-10T17:29:27.265081+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006673;2;80;Ãnica;Livre;Parcial;;0;0;Fissural | Topo (m): 2 Base (m): 80 Captação: Ãnica Condição: Livre Penetração: Parcial | Topo (m): | 2 | Base (m): | 80 | Captação: | Ãnica | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006673;data/raw/html_pocos/2900006673.html;;;2026-04-10T17:29:27.661921+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006674;5;90;Ãnica;Livre;Parcial;;0;0;Fissural | Topo (m): 5 Base (m): 90 Captação: Ãnica Condição: Livre Penetração: Parcial | Topo (m): | 5 | Base (m): | 90 | Captação: | Ãnica | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006674;data/raw/html_pocos/2900006674.html;;;2026-04-10T17:29:28.061550+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006675;5;90;Ãnica;Livre;Parcial;;0;0;Fissural | Topo (m): 5 Base (m): 90 Captação: Ãnica Condição: Livre Penetração: Parcial | Topo (m): | 5 | Base (m): | 90 | Captação: | Ãnica | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006675;data/raw/html_pocos/2900006675.html;;;2026-04-10T17:29:28.458238+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006676;1;80;SimultÃ¢nea;Confinado;Parcial;;0;0;Fissural | Topo (m): 1 Base (m): 80 Captação: SimultÃ¢nea Condição: Confinado Penetração: Parcial | Topo (m): | 1 | Base (m): | 80 | Captação: | SimultÃ¢nea | Condição: | Confinado | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006676;data/raw/html_pocos/2900006676.html;;;2026-04-10T17:29:28.853918+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006677;0;80;;;;;0;0;Fissural | Topo (m): 0 Base (m): 80 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 80 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006677;data/raw/html_pocos/2900006677.html;;;2026-04-10T17:29:29.250742+00:00;;;;;;;;;Topo (m):;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006678;10;150;Ãnica;Livre;Parcial;;0;0;Fissural | Topo (m): 10 Base (m): 150 Captação: Ãnica Condição: Livre Penetração: Parcial | Topo (m): | 10 | Base (m): | 150 | Captação: | Ãnica | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006678;data/raw/html_pocos/2900006678.html;;;2026-04-10T17:29:29.647370+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006679;3;120;SimultÃ¢nea;Confinado;Parcial;;0;0;Fissural | Topo (m): 3 Base (m): 120 Captação: SimultÃ¢nea Condição: Confinado Penetração: Parcial | Topo (m): | 3 | Base (m): | 120 | Captação: | SimultÃ¢nea | Condição: | Confinado | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006679;data/raw/html_pocos/2900006679.html;;;2026-04-10T17:29:30.048902+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006680;7;150;Ãnica;Livre;Parcial;;0;0;Fissural | Topo (m): 7 Base (m): 150 Captação: Ãnica Condição: Livre Penetração: Parcial | Topo (m): | 7 | Base (m): | 150 | Captação: | Ãnica | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006680;data/raw/html_pocos/2900006680.html;;;2026-04-10T17:29:30.445041+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006681;0;150;;;;;0;0;Fissural | Topo (m): 0 Base (m): 150 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 150 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006681;data/raw/html_pocos/2900006681.html;;;2026-04-10T17:29:30.846566+00:00;;;;;;;;;;;;;;;;;;Topo (m):;;;;;;;;;;;;;;;;;;;;;;
2900006835;3;70;Ãnica;Livre;Parcial;;0;0;Fissural | Topo (m): 3 Base (m): 70 Captação: Ãnica Condição: Livre Penetração: Parcial | Topo (m): | 3 | Base (m): | 70 | Captação: | Ãnica | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006835;data/raw/html_pocos/2900006835.html;;;2026-04-10T17:29:31.243762+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006836;3;150;SimultÃ¢nea;Confinado;Parcial;;0;0;Fissural | Topo (m): 3 Base (m): 150 Captação: SimultÃ¢nea Condição: Confinado Penetração: Parcial | Topo (m): | 3 | Base (m): | 150 | Captação: | SimultÃ¢nea | Condição: | Confinado | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006836;data/raw/html_pocos/2900006836.html;;;2026-04-10T17:29:31.643134+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006837;4;150;Ãnica;Livre;Parcial;;0;0;Fissural | Topo (m): 4 Base (m): 150 Captação: Ãnica Condição: Livre Penetração: Parcial | Topo (m): | 4 | Base (m): | 150 | Captação: | Ãnica | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006837;data/raw/html_pocos/2900006837.html;;;2026-04-10T17:29:32.041049+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006838;8;150;Ãnica;Livre;Parcial;;0;0;Fissural | Topo (m): 8 Base (m): 150 Captação: Ãnica Condição: Livre Penetração: Parcial | Topo (m): | 8 | Base (m): | 150 | Captação: | Ãnica | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006838;data/raw/html_pocos/2900006838.html;;;2026-04-10T17:29:32.470512+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006839;1;70;Ãnica;Livre;Parcial;;0;0;Fissural | Topo (m): 1 Base (m): 70 Captação: Ãnica Condição: Livre Penetração: Parcial | Topo (m): | 1 | Base (m): | 70 | Captação: | Ãnica | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006839;data/raw/html_pocos/2900006839.html;;;2026-04-10T17:29:32.864075+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006840;2;70;Ãnica;Livre;Parcial;;0;0;Fissural | Topo (m): 2 Base (m): 70 Captação: Ãnica Condição: Livre Penetração: Parcial | Topo (m): | 2 | Base (m): | 70 | Captação: | Ãnica | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006840;data/raw/html_pocos/2900006840.html;;;2026-04-10T17:29:33.260631+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006841;8;133;Ãnica;Livre;Parcial;;0;0;Fissural | Topo (m): 8 Base (m): 133 Captação: Ãnica Condição: Livre Penetração: Parcial | Topo (m): | 8 | Base (m): | 133 | Captação: | Ãnica | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006841;data/raw/html_pocos/2900006841.html;;;2026-04-10T17:29:33.654362+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006842;2;70;Ãnica;Livre;Parcial;;0;0;Fissural | Topo (m): 2 Base (m): 70 Captação: Ãnica Condição: Livre Penetração: Parcial | Topo (m): | 2 | Base (m): | 70 | Captação: | Ãnica | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006842;data/raw/html_pocos/2900006842.html;;;2026-04-10T17:29:34.054852+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900006848;1;70;Ãnica;Livre;Parcial;;0;0;Fissural | Topo (m): 1 Base (m): 70 Captação: Ãnica Condição: Livre Penetração: Parcial | Topo (m): | 1 | Base (m): | 70 | Captação: | Ãnica | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006848;data/raw/html_pocos/2900006848.html;;;2026-04-10T17:29:34.450926+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900009601;0;70;;;;;0;0;Fissural | Topo (m): 0 Base (m): 70 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 70 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900009601;data/raw/html_pocos/2900009601.html;;;2026-04-10T17:29:34.850364+00:00;;;;;Topo (m):;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900013347;0;0;;;;;0;0;| Topo (m): 0 Base (m): 0 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 0 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013347;data/raw/html_pocos/2900013347.html;;;2026-04-10T17:29:35.244661+00:00;;Topo (m): 0 Base (m): 0 Captação: Condição: Penetração:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900013348;0;70;;;;;0;0;Fissural | Topo (m): 0 Base (m): 70 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 70 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013348;data/raw/html_pocos/2900013348.html;;;2026-04-10T17:29:35.640073+00:00;;;;;Topo (m):;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900013349;0;0;;;;;0;0;| Topo (m): 0 Base (m): 0 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 0 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013349;data/raw/html_pocos/2900013349.html;;;2026-04-10T17:29:36.033175+00:00;;Topo (m): 0 Base (m): 0 Captação: Condição: Penetração:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900013350;0;120;;;;;0;0;Fissural | Topo (m): 0 Base (m): 120 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 120 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013350;data/raw/html_pocos/2900013350.html;;;2026-04-10T17:29:36.428353+00:00;;;;;;;;;;;Topo (m):;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900013351;0;110;;;;;0;0;Fissural | Topo (m): 0 Base (m): 110 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 110 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013351;data/raw/html_pocos/2900013351.html;;;2026-04-10T17:29:36.825381+00:00;;;;;;;;;;;;;;;;;;;;;;;;Topo (m):;;;;;;;;;;;;;;;;
2900013352;0;120;;;;;0;0;Fissural | Topo (m): 0 Base (m): 120 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 120 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013352;data/raw/html_pocos/2900013352.html;;;2026-04-10T17:29:37.227645+00:00;;;;;;;;;;;Topo (m):;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900013354;0;48;;;;;0;0;Fissural | Topo (m): 0 Base (m): 48 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 48 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013354;data/raw/html_pocos/2900013354.html;;;2026-04-10T17:29:37.635065+00:00;;;;;;;;;;;;;;;;;;;;;;;;;Topo (m):;;;;;;;;;;;;;;;
2900013356;0;90;;;;;0;0;Fissural | Topo (m): 0 Base (m): 90 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 90 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013356;data/raw/html_pocos/2900013356.html;;;2026-04-10T17:29:38.038439+00:00;;;;;;;;;;Topo (m):;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900013357;0;150;Ãnica;Livre;Parcial;;0;0;Fissural | Topo (m): 0 Base (m): 150 Captação: Ãnica Condição: Livre Penetração: Parcial | Topo (m): | 0 | Base (m): | 150 | Captação: | Ãnica | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013357;data/raw/html_pocos/2900013357.html;;;2026-04-10T17:29:38.438735+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900013358;0;150;Ãnica;Livre;Parcial;;0;0;Fissural | Topo (m): 0 Base (m): 150 Captação: Ãnica Condição: Livre Penetração: Parcial | Topo (m): | 0 | Base (m): | 150 | Captação: | Ãnica | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013358;data/raw/html_pocos/2900013358.html;;;2026-04-10T17:29:38.836610+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900013359;0;0;;;;;0;0;| Topo (m): 0 Base (m): 0 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 0 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013359;data/raw/html_pocos/2900013359.html;;;2026-04-10T17:29:39.234015+00:00;;Topo (m): 0 Base (m): 0 Captação: Condição: Penetração:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900013360;0;150;;;;;0;0;Fissural | Topo (m): 0 Base (m): 150 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 150 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013360;data/raw/html_pocos/2900013360.html;;;2026-04-10T17:29:39.632786+00:00;;;;;;;;;;;;;;;;;;Topo (m):;;;;;;;;;;;;;;;;;;;;;;
2900013361;0;0;;;;;0;0;| Topo (m): 0 Base (m): 0 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 0 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013361;data/raw/html_pocos/2900013361.html;;;2026-04-10T17:29:40.032467+00:00;;Topo (m): 0 Base (m): 0 Captação: Condição: Penetração:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900013362;0;0;;;;;0;0;| Topo (m): 0 Base (m): 0 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 0 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013362;data/raw/html_pocos/2900013362.html;;;2026-04-10T17:29:40.434023+00:00;;Topo (m): 0 Base (m): 0 Captação: Condição: Penetração:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900013363;0;70;;;;;0;0;Fissural | Topo (m): 0 Base (m): 70 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 70 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013363;data/raw/html_pocos/2900013363.html;;;2026-04-10T17:29:40.832402+00:00;;;;;Topo (m):;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900013364;0;150;;;;;0;0;Fissural | Topo (m): 0 Base (m): 150 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 150 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013364;data/raw/html_pocos/2900013364.html;;;2026-04-10T17:29:41.271009+00:00;;;;;;;;;;;;;;;;;;Topo (m):;;;;;;;;;;;;;;;;;;;;;;
2900013365;0;115;;;;;0;0;Fissural | Topo (m): 0 Base (m): 115 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 115 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013365;data/raw/html_pocos/2900013365.html;;;2026-04-10T17:29:41.666888+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;Topo (m):;;;;;;;;;;;;;;
2900013366;0;67;;;;;0;0;Fissural | Topo (m): 0 Base (m): 67 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 67 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013366;data/raw/html_pocos/2900013366.html;;;2026-04-10T17:29:42.065277+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;Topo (m):;;;;;;;;;;;;;
2900013553;0;100;SimultÃ¢nea;Livre;Parcial;;0;0;Carstico | Topo (m): 0 Base (m): 100 Captação: SimultÃ¢nea Condição: Livre Penetração: Parcial | Topo (m): | 0 | Base (m): | 100 | Captação: | SimultÃ¢nea | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013553;data/raw/html_pocos/2900013553.html;;;2026-04-10T17:29:42.460573+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900013555;0;100;SimultÃ¢nea;Livre;Parcial;;0;0;Carstico | Topo (m): 0 Base (m): 100 Captação: SimultÃ¢nea Condição: Livre Penetração: Parcial | Topo (m): | 0 | Base (m): | 100 | Captação: | SimultÃ¢nea | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013555;data/raw/html_pocos/2900013555.html;;;2026-04-10T17:29:42.857031+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900014295;0;0;;;;;0;0;| Topo (m): 0 Base (m): 0 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 0 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014295;data/raw/html_pocos/2900014295.html;;;2026-04-10T17:29:43.250910+00:00;;Topo (m): 0 Base (m): 0 Captação: Condição: Penetração:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900014296;0;0;;;;;0;0;| Topo (m): 0 Base (m): 0 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 0 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014296;data/raw/html_pocos/2900014296.html;;;2026-04-10T17:29:43.646403+00:00;;Topo (m): 0 Base (m): 0 Captação: Condição: Penetração:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900014298;0;108;;;;;0;0;Fissural | Topo (m): 0 Base (m): 108 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 108 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014298;data/raw/html_pocos/2900014298.html;;;2026-04-10T17:29:44.040034+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;Topo (m):;;;;;;;;;;;;
2900014299;0;120;;;;;0;0;Fissural | Topo (m): 0 Base (m): 120 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 120 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014299;data/raw/html_pocos/2900014299.html;;;2026-04-10T17:29:44.437644+00:00;;;;;;;;;;;Topo (m):;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900014300;0;68;;;;;0;0;Fissural | Topo (m): 0 Base (m): 68 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 68 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014300;data/raw/html_pocos/2900014300.html;;;2026-04-10T17:29:44.839460+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Topo (m):;;;;;;;;;;;
2900014301;0;80;;;;;0;0;Fissural | Topo (m): 0 Base (m): 80 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 80 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014301;data/raw/html_pocos/2900014301.html;;;2026-04-10T17:29:45.234580+00:00;;;;;;;;;Topo (m):;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900014303;0;120;Ãnica;Livre;Parcial;;0;0;Fissural | Topo (m): 0 Base (m): 120 Captação: Ãnica Condição: Livre Penetração: Parcial | Topo (m): | 0 | Base (m): | 120 | Captação: | Ãnica | Condição: | Livre | Penetração: | Parcial;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014303;data/raw/html_pocos/2900014303.html;;;2026-04-10T17:29:45.631059+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900014322;0;48;;;;;0;0;Fissural | Topo (m): 0 Base (m): 48 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 48 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014322;data/raw/html_pocos/2900014322.html;;;2026-04-10T17:29:46.026606+00:00;;;;;;;;;;;;;;;;;;;;;;;;;Topo (m):;;;;;;;;;;;;;;;
2900014323;0;90;;;;;0;0;Fissural | Topo (m): 0 Base (m): 90 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 90 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014323;data/raw/html_pocos/2900014323.html;;;2026-04-10T17:29:46.427814+00:00;;;;;;;;;;Topo (m):;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900014324;0;102;;;;;0;0;Fissural | Topo (m): 0 Base (m): 102 Captação: Condição: Penetração: | Topo (m): | 0 | Base (m): | 102 | Captação: | Condição: | Penetração:;0;0;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014324;data/raw/html_pocos/2900014324.html;;;2026-04-10T17:29:46.827588+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Topo (m):;;;;;;;;;;
